game_id,season,week,home_team,away_team,result,spread_line,H_points_scored_avg,H_points_allowed_avg,H_total_yards_avg,H_total_yards_allowed_avg,H_rush_yards_avg,H_rush_yards_allowed_avg,H_pass_yards_avg,H_pass_yards_allowed_avg,H_turnovers_taken_avg,H_turnovers_lost_avg,H_points_scored_streak,H_points_allowed_streak,H_total_yards_streak,H_total_yards_allowed_streak,H_rush_yards_streak,H_rush_yards_allowed_streak,H_pass_yards_streak,H_pass_yards_allowed_streak,H_turnovers_taken_streak,H_turnovers_lost_streak,H_win_pct,H_win_pct_streak,H_computed_strength,A_points_scored_avg,A_points_allowed_avg,A_total_yards_avg,A_total_yards_allowed_avg,A_rush_yards_avg,A_rush_yards_allowed_avg,A_pass_yards_avg,A_pass_yards_allowed_avg,A_turnovers_taken_avg,A_turnovers_lost_avg,A_points_scored_streak,A_points_allowed_streak,A_total_yards_streak,A_total_yards_allowed_streak,A_rush_yards_streak,A_rush_yards_allowed_streak,A_pass_yards_streak,A_pass_yards_allowed_streak,A_turnovers_taken_streak,A_turnovers_lost_streak,A_win_pct,A_win_pct_streak,A_computed_strength
2024_16_NYG_ATL,2024,16,ATL,NYG,27,9.5,20.928571428571427,24.428571428571427,363.42857142857144,343.07142857142856,124.21428571428571,116.78571428571429,253.28571428571428,235.5,0.9285714285714286,1.4285714285714286,13.75,26.5,333.75,317.75,123.0,85.25,224.5,253.0,1.0,2.0,0.5,0.25,0.02634855623676817,14.857142857142858,23.428571428571427,296.57142857142856,344.2857142857143,111.28571428571429,143.71428571428572,204.57142857142858,219.14285714285714,0.7857142857142857,1.2857142857142858,13.0,26.5,263.75,376.25,89.75,135.25,197.0,249.5,0.75,1.25,0.14285714285714285,0.0,0.01785643321603133
2024_16_PIT_BAL,2024,16,BAL,PIT,17,7.0,29.857142857142858,23.714285714285715,422.42857142857144,339.92857142857144,178.07142857142858,80.71428571428571,255.78571428571428,277.0,0.8571428571428571,0.7142857142857143,25.0,19.75,383.75,269.0,168.0,100.0,227.75,183.0,0.5,1.0,0.6428571428571429,0.5,0.04075610358176156,24.0,18.928571428571427,325.57142857142856,316.92857142857144,126.64285714285714,94.35714285714286,216.92857142857142,239.07142857142858,1.9285714285714286,0.8571428571428571,25.75,25.75,329.5,345.5,101.5,103.25,242.5,257.5,2.25,1.0,0.7142857142857143,0.5,0.03858470273779665
2024_16_NE_BUF,2024,16,BUF,NE,3,14.0,31.785714285714285,22.142857142857142,369.7142857142857,345.64285714285717,130.78571428571428,117.71428571428571,243.14285714285714,243.07142857142858,1.6428571428571428,0.5,38.75,29.25,435.5,369.0,156.0,104.0,279.5,276.0,1.25,0.25,0.7857142857142857,0.75,0.04312248201820302,17.0,24.071428571428573,292.7142857142857,344.42857142857144,119.28571428571429,127.42857142857143,194.71428571428572,227.5,0.5714285714285714,1.2857142857142858,19.5,29.25,347.0,356.25,131.75,119.75,236.0,238.25,0.75,1.5,0.21428571428571427,0.0,0.021280040981573753
2024_16_ARI_CAR,2024,16,CAR,ARI,6,-5.5,17.642857142857142,29.857142857142858,289.07142857142856,386.64285714285717,102.92857142857143,172.92857142857142,198.57142857142858,226.42857142857142,0.9285714285714286,1.5714285714285714,20.0,27.0,310.0,385.0,85.25,205.25,242.75,207.75,0.75,1.5,0.21428571428571427,0.0,0.018447939457186143,22.428571428571427,21.857142857142858,351.7857142857143,338.57142857142856,141.5,121.42857142857143,221.0,232.64285714285714,0.9285714285714286,1.2142857142857142,19.0,21.5,364.25,319.5,121.75,106.25,259.0,231.0,0.75,1.25,0.5,0.25,0.03499333582435735
2024_16_DET_CHI,2024,16,CHI,DET,-17,-7.0,19.0,22.0,288.64285714285717,351.07142857142856,106.35714285714286,133.28571428571428,210.57142857142858,232.71428571428572,1.5,0.6428571428571429,18.0,30.25,286.75,409.5,84.25,140.75,233.0,280.25,1.0,0.5,0.2857142857142857,0.0,0.027168149296255363,32.785714285714285,20.142857142857142,403.85714285714283,335.92857142857144,143.71428571428572,101.28571428571429,274.85714285714283,249.42857142857142,1.4285714285714286,0.9285714285714286,30.75,26.25,426.75,356.5,122.5,117.5,316.75,249.0,0.25,0.75,0.8571428571428571,0.75,0.04651979519761
2024_16_CLE_CIN,2024,16,CIN,CLE,18,10.0,28.5,27.642857142857142,362.64285714285717,366.42857142857144,91.07142857142857,126.92857142857143,284.07142857142856,249.42857142857142,1.3571428571428572,1.1428571428571428,32.25,31.25,407.5,412.75,94.5,126.0,326.25,298.0,2.25,1.75,0.42857142857142855,0.5,0.02964891998969749,17.071428571428573,25.428571428571427,310.35714285714283,340.92857142857144,92.14285714285714,128.21428571428572,240.64285714285714,227.42857142857142,0.7142857142857143,1.7857142857142858,19.25,27.0,356.5,336.5,101.25,119.5,273.0,225.25,1.0,3.25,0.21428571428571427,0.25,0.02183916303261333
2024_16_TB_DAL,2024,16,DAL,TB,2,-4.5,21.285714285714285,27.142857142857142,329.0,356.14285714285717,99.78571428571429,136.07142857142858,243.42857142857142,239.0,1.3571428571428572,1.6428571428571428,27.75,21.75,345.25,332.25,145.0,98.75,209.75,260.25,2.5,0.75,0.42857142857142855,0.75,0.02542137099901309,28.785714285714285,23.285714285714285,388.5,356.92857142857144,144.35714285714286,109.21428571428571,258.7142857142857,266.35714285714283,1.1428571428571428,1.4285714285714286,31.0,15.0,455.5,276.0,192.0,69.25,279.25,223.5,1.5,2.0,0.5714285714285714,1.0,0.03877112482185529
2024_16_NO_GB,2024,16,GB,NO,34,14.0,27.071428571428573,20.5,376.07142857142856,320.57142857142856,144.35714285714286,105.0,238.07142857142858,234.35714285714286,1.7142857142857142,1.0714285714285714,32.25,18.5,345.0,304.25,130.5,68.5,218.0,255.0,1.5,0.5,0.7142857142857143,0.75,0.0429237220068148,22.071428571428573,22.285714285714285,334.7857142857143,377.0,124.42857142857143,134.35714285714286,222.78571428571428,258.2857142857143,1.1428571428571428,0.9285714285714286,20.5,16.5,334.75,355.0,129.5,117.75,218.5,257.75,0.25,1.0,0.35714285714285715,0.5,0.02426778764847238
2024_16_TEN_IND,2024,16,IND,TEN,8,4.0,20.0,23.5,311.5,366.2142857142857,120.0,141.64285714285714,205.28571428571428,239.71428571428572,1.5,1.7857142857142858,18.0,26.5,291.25,315.0,120.0,125.0,181.25,205.25,1.0,2.0,0.42857142857142855,0.5,0.02853935859473475,18.142857142857142,27.071428571428573,301.0,297.57142857142856,110.42857142857143,115.21428571428571,209.35714285714286,195.21428571428572,1.0,1.9285714285714286,21.0,29.0,315.0,346.0,94.0,119.75,239.0,236.0,2.0,2.25,0.21428571428571427,0.25,0.023724219903084855
2024_16_HOU_KC,2024,16,KC,HOU,8,3.5,23.5,18.5,336.2857142857143,307.07142857142856,112.14285714285714,91.92857142857143,240.57142857142858,228.57142857142858,1.0714285714285714,1.0,22.25,17.0,332.25,331.0,114.0,108.5,241.0,245.0,1.5,0.0,0.9285714285714286,1.0,0.03818642300624704,23.428571428571427,21.428571428571427,324.2142857142857,302.57142857142856,111.42857142857143,104.64285714285714,238.57142857142858,218.85714285714286,1.8571428571428572,1.0,26.0,18.5,289.5,339.0,91.5,86.25,219.25,277.0,2.25,1.0,0.6428571428571429,0.75,0.03164029861256108
2024_16_DEN_LAC,2024,16,LAC,DEN,7,3.0,21.0,17.642857142857142,302.2857142857143,336.7142857142857,105.78571428571429,125.14285714285714,213.57142857142858,225.64285714285714,1.4285714285714286,0.5,18.5,25.5,242.0,385.75,66.25,161.75,195.0,230.0,1.5,0.75,0.5714285714285714,0.25,0.03411258540685613,24.0,17.642857142857142,311.07142857142856,315.57142857142856,108.35714285714286,98.57142857142857,214.64285714285714,237.0,1.5714285714285714,1.2857142857142858,34.75,17.5,329.5,364.75,86.5,86.25,251.0,298.5,2.75,1.25,0.6428571428571429,1.0,0.034762192310292254
2024_16_JAX_LV,2024,16,LV,JAX,5,2.5,17.5,26.857142857142858,299.42857142857144,327.7142857142857,78.07142857142857,120.85714285714286,242.35714285714286,227.0,0.6428571428571429,2.0,14.5,22.75,334.5,333.75,85.25,111.5,270.25,246.5,1.0,2.0,0.14285714285714285,0.0,0.019683271010867386,18.785714285714285,26.928571428571427,306.57142857142856,396.5,101.57142857142857,132.07142857142858,219.35714285714286,277.92857142857144,0.5,1.4285714285714286,15.25,28.25,314.25,411.25,86.25,138.75,232.0,287.0,0.0,1.5,0.21428571428571427,0.25,0.023796106195242202
2024_16_SF_MIA,2024,16,MIA,SF,12,-2.0,19.714285714285715,22.285714285714285,324.35714285714283,308.85714285714283,101.42857142857143,103.57142857142857,240.64285714285714,219.42857142857142,0.8571428571428571,1.0714285714285714,23.75,22.75,337.75,310.5,50.0,90.0,302.25,241.5,0.75,1.25,0.42857142857142855,0.5,0.02450836449609665,22.428571428571427,22.857142857142858,365.14285714285717,298.7142857142857,133.5,117.78571428571429,240.92857142857142,194.0,1.1428571428571428,1.2857142857142858,16.0,24.5,280.75,290.25,97.75,149.75,190.0,153.75,0.25,1.75,0.42857142857142855,0.25,0.03017802740511133
2024_16_LA_NYJ,2024,16,NYJ,LA,-10,-3.0,20.214285714285715,23.214285714285715,307.42857142857144,315.2857142857143,89.71428571428571,121.07142857142857,235.07142857142858,214.28571428571428,0.7142857142857143,0.9285714285714286,26.5,27.75,329.25,347.25,97.0,88.75,249.25,275.75,0.75,0.5,0.2857142857142857,0.25,0.027161104451873124,22.142857142857142,24.142857142857142,337.92857142857144,353.7142857142857,105.78571428571429,135.42857142857142,247.35714285714286,235.78571428571428,1.1428571428571428,0.8571428571428571,24.25,24.75,342.75,361.5,131.75,155.75,226.5,211.75,0.25,0.25,0.5714285714285714,0.75,0.03331431831102831
2024_16_MIN_SEA,2024,16,SEA,MIN,-3,-2.5,22.5,22.357142857142858,334.64285714285717,341.42857142857144,94.28571428571429,127.5,263.0,230.57142857142858,1.1428571428571428,1.1428571428571428,21.25,18.75,290.25,321.25,101.25,99.75,216.5,239.5,1.5,0.75,0.5714285714285714,0.75,0.030041347322672073,26.357142857142858,18.0,349.7857142857143,334.42857142857144,113.21428571428571,89.07142857142857,256.42857142857144,266.35714285714283,1.8571428571428572,1.3571428571428572,31.25,20.5,371.75,397.0,105.25,125.75,289.25,285.0,1.25,0.75,0.8571428571428571,1.0,0.042293997390930246
2024_16_PHI_WAS,2024,16,WAS,PHI,3,-4.0,28.285714285714285,22.5,374.35714285714283,321.92857142857144,155.42857142857142,132.14285714285714,232.0,205.07142857142858,0.9285714285714286,0.5714285714285714,26.5,24.5,367.25,314.0,160.5,105.75,224.5,221.25,0.75,1.25,0.6428571428571429,0.5,0.03417779879693433,26.357142857142858,17.642857142857142,373.64285714285717,276.0,186.21428571428572,102.21428571428571,206.92857142857142,194.42857142857142,1.0714285714285714,0.7857142857142857,27.5,17.0,357.0,281.75,198.5,108.0,173.75,199.75,0.75,0.25,0.8571428571428571,1.0,0.04593095973945851
2024_17_NYJ_BUF,2024,17,BUF,NYJ,26,10.0,31.266666666666666,22.066666666666666,366.6666666666667,347.8666666666667,133.53333333333333,118.26666666666667,237.2,244.26666666666668,1.7333333333333334,0.5333333333333333,37.25,29.25,425.0,399.0,173.0,116.0,252.5,292.25,1.5,0.25,0.8,0.75,0.04415051923939766,19.466666666666665,22.933333333333334,308.3333333333333,310.4,88.73333333333333,121.8,236.46666666666667,207.33333333333334,0.7333333333333333,0.9333333333333333,22.0,25.5,346.25,324.75,93.0,99.0,267.25,235.25,0.75,0.75,0.26666666666666666,0.25,0.027428356940444428
2024_17_SEA_CHI,2024,17,CHI,SEA,-3,-3.5,18.866666666666667,22.8,294.8666666666667,359.3333333333333,103.2,134.13333333333333,218.8,239.6,1.4,0.7333333333333333,15.5,31.25,282.25,415.25,79.5,146.25,231.5,278.25,0.75,1.0,0.26666666666666666,0.0,0.025806791320264044,22.6,22.666666666666668,336.4,338.53333333333336,91.93333333333334,124.4,266.4,231.6,1.0666666666666667,1.2,23.25,24.0,309.25,321.25,99.75,107.75,231.5,229.75,1.25,1.0,0.5333333333333333,0.5,0.03211957998732123
2024_17_DEN_CIN,2024,17,CIN,DEN,6,3.5,28.2,26.2,360.2,360.2,92.73333333333333,128.33333333333334,281.93333333333334,243.26666666666668,1.4666666666666666,1.1333333333333333,31.5,24.25,376.0,372.25,96.0,124.25,300.25,263.0,2.75,2.0,0.4666666666666667,0.75,0.028254647099869093,24.2,18.733333333333334,314.0,320.0,108.46666666666667,99.8,217.86666666666667,240.13333333333333,1.5333333333333334,1.2,32.0,24.5,318.25,403.75,87.75,103.0,240.0,320.25,2.75,1.25,0.6,0.75,0.03322884256100781
2024_17_MIA_CLE,2024,17,CLE,MIA,-17,-3.0,16.333333333333332,25.333333333333332,307.8666666666667,339.93333333333334,95.86666666666666,127.4,235.06666666666666,229.06666666666666,0.7333333333333333,1.8666666666666667,14.75,28.25,348.25,326.0,117.0,118.5,257.5,220.75,1.0,3.25,0.2,0.0,0.019732966947927557,20.333333333333332,21.933333333333334,328.1333333333333,313.2,105.73333333333333,102.06666666666666,238.93333333333334,225.66666666666666,0.8666666666666667,1.0,22.5,23.25,339.75,336.25,75.25,88.75,276.75,264.25,0.5,1.0,0.4666666666666667,0.5,0.027810438312823805
2024_17_BAL_HOU,2024,17,HOU,BAL,-29,-5.5,23.133333333333333,21.8,323.3333333333333,307.4,109.6,105.93333333333334,238.93333333333334,221.6,1.7333333333333334,1.0666666666666667,22.25,22.75,269.5,335.75,77.25,101.25,216.0,252.5,1.75,1.25,0.6,0.5,0.032702817553738106,30.133333333333333,23.266666666666666,422.1333333333333,338.26666666666665,180.86666666666667,83.13333333333334,252.53333333333333,273.0,0.9333333333333333,0.7333333333333333,29.5,19.5,406.0,272.0,192.0,98.75,227.75,186.0,0.75,0.5,0.6666666666666666,0.75,0.039539367431282606
2024_17_TEN_JAX,2024,17,JAX,TEN,7,-1.0,18.466666666666665,26.4,306.6666666666667,391.0,99.6,127.86666666666666,221.2,276.53333333333336,0.4666666666666667,1.4666666666666666,17.25,20.0,348.75,328.5,94.0,107.0,259.25,239.0,0.0,1.75,0.2,0.25,0.023849256188928563,18.933333333333334,27.8,301.6666666666667,308.26666666666665,107.4,129.86666666666667,212.2,190.93333333333334,1.0,2.0,20.5,31.75,300.5,395.5,77.25,193.5,232.5,207.0,1.75,2.5,0.2,0.0,0.023003421439768915
2024_17_ARI_LA,2024,17,LA,ARI,4,6.5,21.933333333333334,23.133333333333333,331.53333333333336,351.53333333333336,107.53333333333333,131.4,238.2,237.13333333333333,1.1333333333333333,0.8666666666666667,24.0,17.75,330.75,321.5,141.75,96.0,193.25,231.0,0.5,0.25,0.6,1.0,0.03591388413350569,22.933333333333334,22.8,353.8,342.1333333333333,145.8,129.53333333333333,219.73333333333332,227.66666666666666,0.8666666666666667,1.2666666666666666,25.0,26.5,385.25,346.25,161.0,150.75,238.25,207.0,0.5,1.5,0.4666666666666667,0.25,0.03523712808337373
2024_17_GB_MIN,2024,17,MIN,GB,2,-1.0,26.4,18.4,346.3333333333333,336.2,111.06666666666666,87.06666666666666,255.73333333333332,269.53333333333336,1.8666666666666667,1.2666666666666666,30.5,19.75,333.25,387.25,94.5,121.0,264.75,278.5,1.75,0.5,0.8666666666666667,1.0,0.04363050131411649,27.533333333333335,19.133333333333333,377.93333333333334,312.26666666666665,147.26666666666668,102.46666666666667,236.6,228.93333333333334,1.7333333333333334,1.0,31.25,16.0,364.75,293.0,135.25,74.25,231.25,243.5,1.25,0.5,0.7333333333333333,0.75,0.045150359857882724
2024_17_LAC_NE,2024,17,NE,LAC,-33,-6.0,17.266666666666666,24.066666666666666,298.46666666666664,343.06666666666666,119.73333333333333,130.4,199.13333333333333,222.6,0.6,1.4,19.25,28.25,346.25,336.75,132.0,136.0,230.75,203.0,1.0,1.75,0.2,0.0,0.02284234973033071,21.866666666666667,18.266666666666666,307.6,337.93333333333334,106.53333333333333,124.13333333333334,218.26666666666668,228.13333333333333,1.3333333333333333,0.5333333333333333,21.25,24.75,266.25,377.25,74.75,136.25,211.5,251.5,1.5,1.0,0.6,0.5,0.0321127497077758
2024_17_LV_NO,2024,17,NO,LV,-15,-2.0,20.6,23.066666666666666,325.53333333333336,378.8,120.6,137.93333333333334,218.13333333333333,255.46666666666667,1.0666666666666667,1.0,11.75,21.5,265.5,344.75,92.75,148.25,190.25,213.0,0.25,1.0,0.3333333333333333,0.25,0.023292462782761366,17.6,26.0,300.4,326.4,77.46666666666667,117.6,243.33333333333334,228.33333333333334,0.7333333333333333,1.8666666666666667,14.5,19.0,320.75,329.5,85.25,113.75,252.5,240.0,1.5,1.5,0.2,0.25,0.021156027849670436
2024_17_IND_NYG,2024,17,NYG,IND,12,-7.5,14.333333333333334,24.133333333333333,292.4,343.26666666666665,106.86666666666666,142.6,204.93333333333334,218.0,0.8,1.4,13.0,27.5,261.0,345.75,82.0,127.75,201.5,226.5,0.75,1.75,0.13333333333333333,0.0,0.01722460626342945,21.2,23.933333333333334,321.26666666666665,362.53333333333336,134.33333333333334,136.53333333333333,200.33333333333334,240.53333333333333,1.6,1.7333333333333334,20.5,27.25,322.75,329.5,181.0,118.5,146.0,222.25,1.75,2.0,0.4666666666666667,0.5,0.02733102205195539
2024_17_DAL_PHI,2024,17,PHI,DAL,34,7.5,26.8,18.866666666666667,371.26666666666665,282.26666666666665,187.86666666666667,102.93333333333334,203.4,198.66666666666666,1.3333333333333333,0.8,26.5,21.0,321.25,301.75,172.75,113.25,167.5,203.5,1.75,0.5,0.8,0.75,0.042832812886137904,21.6,26.933333333333334,328.2,359.73333333333335,95.2,135.93333333333334,246.66666666666666,243.26666666666668,1.4,1.5333333333333334,25.75,21.25,341.5,331.25,130.0,96.0,221.0,267.25,2.25,0.5,0.4666666666666667,0.75,0.027021354876192616
2024_17_KC_PIT,2024,17,PIT,KC,-19,-3.0,23.533333333333335,19.933333333333334,324.8666666666667,323.6666666666667,126.0,102.73333333333333,216.93333333333334,236.93333333333334,1.8666666666666667,0.9333333333333333,25.25,28.25,316.25,373.5,100.75,137.0,229.25,254.5,1.75,1.25,0.6666666666666666,0.5,0.03386950651229219,23.733333333333334,18.533333333333335,338.8666666666667,307.3333333333333,112.93333333333334,91.4,241.86666666666667,229.6,1.1333333333333333,0.9333333333333333,21.5,15.0,328.25,324.75,103.75,108.25,238.75,240.25,2.0,0.0,0.9333333333333333,1.0,0.03954382029672858
2024_17_DET_SF,2024,17,SF,DET,-6,-4.0,22.066666666666666,23.266666666666666,365.73333333333335,304.2,130.0,121.0,245.73333333333332,195.4,1.0666666666666667,1.2666666666666666,17.75,22.25,314.0,304.25,107.0,149.0,218.5,166.75,0.25,1.25,0.4,0.25,0.030540042483154638,32.86666666666667,19.933333333333334,408.6,339.0,143.86666666666667,98.46666666666667,278.93333333333334,255.06666666666666,1.4666666666666666,0.8666666666666667,33.25,29.0,448.0,385.0,124.75,108.25,333.5,289.5,0.75,0.75,0.8666666666666667,0.75,0.045578340071825374
2024_17_CAR_TB,2024,17,TB,CAR,34,9.5,28.466666666666665,23.466666666666665,389.93333333333334,354.26666666666665,143.66666666666666,104.0,261.6666666666667,268.06666666666666,1.0666666666666667,1.4666666666666666,29.5,19.75,445.25,294.0,186.25,58.0,281.5,248.5,1.25,2.25,0.5333333333333333,0.75,0.03799784986134998,18.866666666666667,29.866666666666667,295.93333333333334,386.3333333333333,112.26666666666667,175.13333333333333,195.86666666666667,224.8,1.0,1.4666666666666666,22.25,27.0,324.0,382.75,124.75,215.5,216.5,191.0,1.25,1.5,0.26666666666666666,0.25,0.021056287393986673
2024_17_ATL_WAS,2024,17,WAS,ATL,6,3.5,28.8,23.2,374.06666666666666,323.0,152.6,137.4,233.73333333333332,201.66666666666666,0.9333333333333333,0.8666666666666667,31.0,26.25,393.25,290.0,165.5,101.5,241.25,204.5,1.0,2.25,0.6666666666666666,0.75,0.032395847014523534,21.8,23.266666666666666,361.1333333333333,335.8,124.4,112.0,249.86666666666667,233.8,1.0666666666666667,1.4,20.75,18.75,359.5,276.25,142.25,70.25,225.75,228.75,1.75,2.0,0.5333333333333333,0.5,0.027646041806233004
2024_18_SF_ARI,2024,18,ARI,SF,23,4.5,22.0625,22.1875,356.4375,336.8125,143.75,125.6875,226.0625,225.25,0.8125,1.3125,21.75,24.0,382.75,342.25,150.75,150.75,253.5,195.5,0.25,1.5,0.4375,0.25,0.032419505772053554,22.8125,24.3125,372.5625,312.75,126.5625,122.9375,256.125,202.125,1.0,1.3125,23.75,23.5,373.0,321.5,87.5,132.0,298.0,204.5,0.25,1.25,0.375,0.25,0.030929270050140446
2024_18_CAR_ATL,2024,18,ATL,CAR,-6,7.5,21.9375,23.6875,359.625,340.5625,124.5,118.5,248.1875,233.375,1.0625,1.375,23.5,22.0,356.25,332.0,144.75,110.25,220.25,248.0,1.75,1.25,0.5,0.5,0.02900848824579833,18.5625,31.0,290.1875,396.625,107.6875,176.8125,196.3125,233.1875,0.9375,1.375,20.0,32.5,283.25,409.25,115.0,207.0,192.75,220.75,0.75,1.25,0.25,0.25,0.01997149397586491
2024_18_CLE_BAL,2024,18,BAL,CLE,25,19.5,30.1875,21.9375,422.75,330.3125,185.25,81.5625,248.25,267.8125,0.9375,0.6875,29.75,14.25,416.75,253.5,201.75,92.5,229.5,179.0,1.0,0.5,0.6875,0.75,0.04372056587401534,15.5,25.0,305.875,336.1875,97.0,124.0625,231.0,228.8125,0.6875,1.875,7.5,23.0,278.75,296.0,126.25,110.5,175.75,203.5,0.5,3.0,0.1875,0.0,0.02013100629098181
2024_18_WAS_DAL,2024,18,DAL,WAS,-4,-7.0,20.6875,27.8125,324.4375,360.75,97.1875,138.625,240.5,240.375,1.3125,1.6875,20.75,26.5,329.25,363.5,131.25,111.75,209.25,272.0,1.75,1.5,0.4375,0.5,0.02677862293620962,28.875,23.25,376.4375,323.875,156.5625,136.6875,233.3125,203.0,0.9375,0.875,32.0,23.75,392.75,291.25,183.25,110.25,229.25,198.5,1.0,1.75,0.6875,1.0,0.034055851025184825
2024_18_KC_DEN,2024,18,DEN,KC,38,10.5,24.1875,19.4375,314.9375,331.1875,109.375,100.75,217.9375,250.875,1.5,1.1875,30.75,27.25,319.25,436.25,102.75,114.5,226.5,341.25,2.5,1.5,0.5625,0.5,0.03406215044611664,24.0625,18.0,342.0,310.875,110.1875,98.3125,246.75,228.0625,1.1875,0.875,24.0,13.25,343.25,307.25,105.25,129.75,242.25,206.5,2.25,0.0,0.9375,1.0,0.04362747632125274
2024_18_MIN_DET,2024,18,DET,MIN,22,3.0,33.3125,20.8125,410.625,347.5,144.375,97.0,280.4375,264.875,1.5,0.8125,37.5,32.5,457.0,428.5,114.25,107.5,354.0,328.5,1.25,0.5,0.875,0.75,0.04468811705251936,26.4375,18.8125,352.25,332.25,108.4375,88.125,263.3125,264.25,1.8125,1.25,31.5,20.5,375.25,354.0,94.75,108.5,300.25,259.75,1.5,0.5,0.875,1.0,0.04063451324776451
2024_18_CHI_GB,2024,18,GB,CHI,-2,10.0,27.375,19.625,371.375,320.3125,144.5625,100.375,233.375,238.1875,1.6875,1.0,30.0,18.5,336.0,309.0,132.75,81.75,209.0,246.5,1.5,0.75,0.6875,0.5,0.04197682088829387,17.875,21.75,287.625,353.4375,103.1875,133.375,212.75,234.625,1.375,0.75,11.25,27.0,251.75,380.25,85.75,128.25,198.0,263.0,0.75,1.25,0.25,0.0,0.024756084032540995
